"","Acaulospora","Acremoniopsis","Acremonium","Acrophialophora","Agaricus","Alfaria","Alternaria","Amanita","Amaurodon","Anteholosticha","Anthostomella","Anthracobia","Apiotrichum","Apodospora","Arachnocrea","Archaeorhizomyces","Archaeospora","Arthrocladium","Ascocorticium","Aspergillus","Asterostroma","Astrosporina","Aureobasidium","Auricularia","Austroafricana","Auxarthron","Basidioascus","Basidiobolus","Beauveria","Bipolaris","Biscogniauxia","Bjerkandera","Boletus","Botryobasidium","Botrytis","Bulleromyces","Burgella","Byssoascus","Calycina","Camarophyllopsis","Camptophora","Capronia","Castanediella","Cenococcum","Ceraceomyces","Ceratobasidium","Ceratosporella","Chaetomium","Chaetosphaeria","Chalara","Chloridium","Chloropyrula","Chondrogaster","Chrysozyma","Cistella","Cladobotryum","Cladonia","Cladophialophora","Cladosporium","Claroideoglomus","Clavaria","Clavulina","Clavulinopsis","Clitopilus","Clonostachys","Codinaea","Coleophoma","Coltricia","Coltriciella","Coniochaeta","Coniophora","Conioscypha","Coniothyrium","Conlarium","Conocybe","Coprinopsis","Cordyceps","Cortinarius","Coryneum","Crepatura","Cruentomycena","Cryptococcus","Cryptocoryneum","Cryptodiscus","Cryptosporiopsis","Cunninghamella","Curvibasidium","Curvularia","Cyclaneusma","Cylindrodendrum","Cylindrosympodioides","Cyphellophora","Cyrtohymena","Cystangium","Cystobasidium","Cytospora","Dactylella","Dendrochytridium","Dendrophoma","Dendrosporium","Desertiserpentica","Devriesia","Diaporthe","Diaxonella","Dichostereum","Diddensiella","Didymocrea","Dioszegia","Diplogelasinospora","Distononappendiculata","Diversispora","Dothidea","Dothiorella","Endophragmiella","Entoloma","Eutypella","Exophiala","Farysia","Fibulochlamys","Fibulomyces","Foliocryphia","Fusarium","Fuscoporia","Fusicladium","Fusidium","Galerina","Geastrum","Gelidatrema","Geminibasidium","Geoglossum","Geranomyces","Gliomastix","Glomus","Glutinoglossum","Goffeauzyma","Goidanichiella","Gongronella","Gremmenia","Gryganskiella","Gymnopilus","Gymnopus","Halteria","Haptocillium","Harknessia","Hawksworthiomyces","Hebeloma","Henningsomyces","Heterotruncatella","Hormonema","Hyaloscypha","Hydnellum","Hydnum","Hymenotorrendiella","Hypomyces","Hysterium","Hysterobrevium","Ilyonectria","Inocybe","Irpicomyces","Jaapia","Keithomyces","Knufia","Kockovaella","Labyrinthomyces","Laccaria","Lachnum","Lactarius","Lactifluus","Lapidomyces","Lecanora","Lecythophora","Leohumicola","Leotia","Leptodontidium","Leucoagaricus","Leucopaxillus","Lichenoconium","Lindtneria","Linnemannia","Lophium","Lophodermium","Marasphaerium","Marquesius","Melanchlenus","Meliniomyces","Menispora","Meristemomyces","Metschnikowia","Microascus","Microdochium","Mollisia","Monacrosporium","Montagnula","Mortierella","Mycena","Mycosymbioces","Nadsonia","Naganishia","Nematoctonus","Neocatenulostroma","Neocucurbitaria","Neodevriesia","Neotrimmatostroma","Neurospora","Nigrograna","Nigrospora","Nothomitra","Ochroconis","Octaviania","Oidiodendron","Oliveonia","Orbilia","Paecilomyces","Paracladophialophora","Parafusicladium","Paramicrothyrium","Paraphoma","Parapyrenochaeta","Pectenia","Penicillago","Penicillifer","Penicillium","Penidiella","Penidiellomyces","Peniophorella","Perenniporia","Peribolospora","Pestalotiopsis","Petrophila","Pezicula","Peziza","Phaeoacremonium","Phaeosphaeria","Phanerochaete","Phialemonium","Pholiota","Phomatospora","Phyllozyma","Piloderma","Piskurozyma","Plectania","Pleuroascus","Pluteus","Podospora","Polylobatispora","Polyscytalum","Porodiplodia","Postia","Powellomyces","Preussia","Priceomyces","Proliferodiscus","Psathyrella","Pseudoarthrographis","Pseudodactylaria","Pseudopenidiella","Pseudoramichloridium","Pseudovalsaria","Pyricularia","Pyrigemmula","Radulomyces","Rasamsonia","Readeriella","Readerielliopsis","Resinicium","Reticulascus","Rhexodenticula","Rhizoctonia","Rhizodermea","Rhizoglomus","Rhizophagus","Rhizophydium","Rhizopogon","Rhizosphaera","Rhodocollybia","Rhodotorula","Rhopalophora","Rhynchogastrema","Ruhlandiella","Russula","Sagenomella","Saitozyma","Sakaguchia","Sarcoleotia","Sarcostroma","Sarea","Schizothecium","Schwanniomyces","Scutellospora","Scytalidium","Sebacina","Seiridium","Septobasidium","Serendipita","Serpula","Setophaeosphaeria","Sistotrema","Slooffia","Solicoccozyma","Sonoraphlyctis","Sorocybe","Spadicoides","Spencermartinsiella","Sphaerosoma","Sphaerosporella","Sphaerostilbella","Sporidesmiella","Sporobolomyces","Sporormiella","Sporothrix","Sterila","Strelitziana","Suillus","Symbiotaphrina","Sympodiella","Syzygospora","Talaromyces","Tausonia","Teichospora","Teratosphaeria","Tetragoniomyces","Thanatephorus","Thyrinula","Tilletia","Tolypocladium","Tomentella","Tomentellopsis","Torula","Toxicocladosporium","Tracylla","Trechispora","Tremella","Trichodelitschia","Trichoderma","Trogia","Tubaria","Tubulicium","Tubulicrinis","Udeniomyces","Umbelopsis","Valsa","Vanrija","Venturia","Vermiculariopsiella","Veronaeopsis","Volvariella","Wilcoxina","Xenoacremonium","Xenopolyscytalum","Xenosonderhenioides","Xerocomus","Xylaria","Yamadamyces","Zanclospora"
"P7-1_Root",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260133233252017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035966722962407,0,0,0,0,1.56377056358291e-05,1.56377056358291e-05,0,0,0,0,0,0,0,0,0.0500641145931069,0,0,0,0,0,0,0,0,0,0,0,0.000179833614812035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000469131169074873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.81885281791456e-05,0.000516044285982361,0,0,0,0,0,0,0,0.0144101457434165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000688059047976481,0.000179833614812035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190154500531682,0,0,0,0,0,0,0,0,0,0,0,0.00997685619565897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025802214299118,0,0,0,0,0,0,0.000320572965534497,0,0,0,0,0.000797522987427285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000234565584537437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035966722962407,0,0,0,0,0,0,0,3.12754112716582e-05,0,0,0,0,0,0.000203290173265778,0,0,0,0,0,0,0,0,0.000289297554262839,0,0,0,0,0
"P7-2_Root",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205942798424388,0,0,0,0,0,0,0,7.70679910943655e-05,0,0,0,0,0,0,0,0,0,0,0.000282582634012673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276588456927556,0,0,0,0,0,0,0,0,0,0,0,0.000102757321459154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000496660387052577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28155506079808e-05,0.000839184791916424,0,0,0,0,0,0,0,0.0128446651823942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42524404863847e-05,0,0,0,0,0,0,0.000368213735228635,0,0,0,0,0,0,0,0,0,6.85048809727693e-05,0,0,0,0,0,0.0126734029799623,0,0,0,0,0,0,0,0,0,0,0,0.00749272135639664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000171262202431923,0,0,0,0,0.000462407946566193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256893303647885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000359650625107039,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000162699092310327,0,0,0,0,0,0,0,0,4.28155506079808e-05,0,0,0,0,0
"P7-N_Soil",0,0,0,0,0,0,0,0,0,0,0,0,0.000103204499716188,0,0,0,0,0,0,0,0,0,0,0,0,0.000111804874692537,0,0,0,0,0,0,0,0,0,0,0,9.46041247398387e-05,0,0,0,0,0.0004214183738411,0,0,0,0,0.000404217623888402,0,0,0,0,0,0,0,0,0,0.0356141527770611,2.58011249290469e-05,0,0,0,0,0,5.16022498580938e-05,0,0,0,0,0.000421418373841099,0,0,0,0,0,0,0,0.000197808624456026,0,0,0,0,0,0,0,2.58011249290469e-05,0,0,2.58011249290469e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000481620998675543,0,0,1.72007499526979e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000791234497824105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16022498580938e-05,0,0,0,0,0,6.02026248344428e-05,2.58011249290469e-05,0,0,0,0,0,0.000799834872800454,0.0595489963362403,0,0,0,0,0,9.46041247398387e-05,0,0.00194368474465487,0,0,0,0,0,0,0,0,0,0,0,0,0.000129005624645235,2.58011249290469e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164611177047319,0,0,0,0,0,0,0,0,0,0.000180607874503328,0,0,0,0.000352615374030308,0,0.0391059050174588,0,0,0,0,0,0,0,0,0,0,0,0.0726129659253144,0,0,0,0,0,0,0,1.72007499526979e-05,0,0,0,0,0.00423998486334004,0,0,0,0,0,0,6.02026248344428e-05,0,0,0,0,0,2.58011249290469e-05,0,0,0,0,0,0.000129005624645235,0,0.000197808624456026,0,0,0,0,0,0,0,0,0,0,0,0,8.60037497634897e-05,0,0,0,0,0,0,2.58011249290469e-05,0,0,0,0,0.0208473089426699,0,0,0,0,0,0,0,0,0.000154806749574282,0,4.30018748817448e-05,0,0,0,0,0,0,9.46041247398387e-05,0,0,7.74033747871407e-05,0,0,0,0,0,0,0,0.000602026248344428,0,0,0,0,0,0,4.30018748817448e-05,0,0,0,0,0,0,0,0,0.00144486299602663,0,0,0,0,0.000232210124361422,0,0,0.00308753461650928,0,0,0,0,0,0.00320793986617816,2.58011249290469e-05,0,0,0,3.44014999053959e-05,0,0,0,0,0,0,0,0,0
"P7-S_Soil",0,2.76990406898908e-05,0,0,0,0,0,0,0,0,0,0,0.000895602315639802,0,0,0,0,7.38641085063754e-05,0,0,0,0,0,0,0,0,0,0,5.53980813797815e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000212359311955829,0,0,0,0,0,0.000193893284829235,0,0,0,0,0,0,0,0,0.0439491445612934,0.000443184651038252,0,0,0.0479193403935111,0,0,0,0,0,0,0,0.00134801998024135,0,0,0,0,0,0,0,0,0,0,0,0,3.69320542531877e-05,0.000350854515405283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00435798240187615,0,0,0,0,0,0,0,0,0,0,0,0,6.46310949430785e-05,0,0,0,0,0,0,0.000267757393335611,0,0,0,0,0,0,5.53980813797815e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76990406898908e-05,0,0,0,0,0,0.000369320542531877,0,0,0,0,0,0,4.61650678164846e-05,0,0,0,0,0,0,0,0,0.00305612748945128,0,0,0,0,0,0,0,0,0,0,0,0,9.23301356329692e-05,0,0,0,0,0,0,0,0,0,8.30971220696723e-05,0,1.84660271265938e-05,0,0,0.000729408071500457,0.29167089846455,0,0,0,0,0,0,0,0,0.000646310949430785,0,0,0,0,0,0.012095247767919,0,0,0,0,0,0,0,0,0,0,0,0.0208666106530511,0,0,0,0,0,6.46310949430785e-05,0,0,0,0,0,0,0.000424718623911659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000517048759544628,0,0.000877136288513208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76990406898908e-05,0,0,0,0,0.0096023341058288,0.000295456434025502,0,0,0,0,0,0,0,0,0,0,0,4.61650678164846e-05,0,0,0,0,0.000350854515405283,0,0,0,3.69320542531877e-05,0,0,0,0,0,0,0.000295456434025502,0,0,0,0,1.84660271265938e-05,0.00024005835264572,0,0,0,0,0,0,0,0,0,0,5.53980813797815e-05,0,1.84660271265938e-05,0,1.84660271265938e-05,0,0,0,0,0.00433028336118626,0,0,0,0.00368397241175548,0,0,0.000507815745981331,0,0,0,0,0,0.000433951637474955,0,0,0,0,0
"P8-1_Root",0,0,0,0,8.05058696097661e-05,0,0,0,0,0,0,0,0.000226880177991159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12310079334875e-05,0,0,0,0,0,0,0,0,5.85497233525572e-05,0,0,0,0,0,0,0,0,0,0,7.31871541906965e-05,0,0,0,0,1.46374308381393e-05,0,0,0,0.0548025410579935,2.19561462572089e-05,0,0,0,0,0,0,0,0,0,0,0.000139055592962323,0.000343979624696273,0,0,0,0,0,0,0,0,0,0,0,0,0.00019760531631488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143446822213765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92748616762786e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58684387716268e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00153693023800463,0,0,0,0,0,0,0,0,0,0,0,0,2.92748616762786e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000300067332181855,0.040450540121198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00932404344389473,0,0,0,0,0,0,0,0,0,0.00242981351913112,0,0.0046547030065283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19561462572089e-05,0,0,0,0,0,0.000490353933077666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.85497233525572e-05,0,0,0,0,0,0,0.000600134664363711,0.000307386047600925,4.39122925144178e-05,0,0,0,0,0,0,0,0,0.0101583770016687,0,0,2.92748616762786e-05,0,0,0,0.000322023478439064,2.19561462572089e-05,0,0,0,0,0,0,2.19561462572089e-05,0,0,0,4.39122925144179e-05,0,0,0,0,0,0.000161011739219532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000483035217658597,0,0,0,0,0,0,0,0,0.0013027313445944,0,0,0.0948212769694663,0,0,0,0,0,0.000651365672297198,0,0,0,0,0
"P8-2_Root",0,0,0,0,4.71850203288796e-05,0,0,0,0,0,0,0,0.000188740081315518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57283401096265e-05,0,0,3.14566802192531e-05,0,2.35925101644398e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14566802192531e-05,0,0,0,0,0,0,0,0,0.0443696474492564,3.93208502740663e-05,0,0,0,0,0,2.35925101644398e-05,0,0,0,0,5.50491903836929e-05,0.00033815931235697,0,0,0,0,0,0,0,0,0,0,0,0,0.000314566802192531,0,0,0,0,0,0,0,0,0,0,0,0,3.93208502740663e-05,0,4.71850203288796e-05,0,0,0.00224128846562178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030827546614868,0,0,0,0,0,0,0,0,0,0,0,0,1.57283401096265e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000519035223617676,0.0490016436115414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102234210712572,0,0,0,0,0,0,0,0,0,0.00254012692770468,0,0.00522967308645082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57283401096265e-05,0,3.14566802192531e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010066137670161,1.57283401096265e-05,0,0,0,0,0,0.000401072672795477,0.000401072672795477,0,0,0,0,0,0,0,0,0,0.00725862896059264,0,0,4.71850203288796e-05,0,0,0,0.000235925101644398,0,0,0,0,0,0,0,0,0,0,0,7.86417005481327e-05,0,0,0,0,0,2.35925101644398e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110098380767386,0,0,0.000133690890931826,0,0,0,0,0,0.00140768643981157,0,0,0.0841308912463924,0,0,0,0,0,0.00213905425490921,0,0,0,0,0
"P8-N_Soil",0,4.09747902602924e-05,0,0,0,0,0,0,0,0,0,0,0.00379016809907704,4.09747902602924e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013316806834595,0,0,0,0,0.000174142858606242,6.14621853904385e-05,0,0,0,0,0.000122924370780877,0,0,0,0.0324110590958912,0,0,0,0,0,0,0,0,0,0,0,0.000481453785558435,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14621853904385e-05,0,0,0,0,0,0,0,0,0,0,0,0,6.14621853904385e-05,0,0,0,0,0.00257116808883335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000143411765911023,0,0,0,0,0,0,9.21932780856578e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04873951301462e-05,0,0,0,0,0.000143411765911023,0,0,0,0,0,0,7.17058829555116e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000174142858606243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00128046219563414,0.0822056729597115,0,0,0,0,0,0,0,0,0.000143411765911023,0,0,0,0,0,0.0192683951199025,0,0,0,0,3.07310926952193e-05,0,0,0,0,0.000307310926952193,0,0.0259985044201555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12184878253654e-05,0,0,0,0,0,0,0,0,0,0,0,7.17058829555116e-05,0,0.000102436975650731,0,0,0,0,0,0,0,0,0,0,0,0,0.000163899161041169,0,0,0,2.04873951301462e-05,6.14621853904385e-05,0,0,0,0,0,0,0.00863543704735661,0.000102436975650731,0,0,0,2.04873951301462e-05,0,0,0,0.000143411765911023,0.0259882607225904,0,0,0.000112680673215804,0,0,0,0.000317554624517266,0.00164923530797677,0,0,0,6.14621853904385e-05,0,0,6.14621853904385e-05,0,0,0,0.000122924370780877,0,0,0,0,0,0.00013316806834595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262033783714569,0,0,0.000194630253736389,0,0,0,0,0,0.0263980086251933,0,3.07310926952193e-05,0.00571598324131079,0,0,0,0,0,9.21932780856578e-05,0,0,0,0,0
"P8-S_Soil",0,0,0,0,0,0,0,0,0,0,0,0,0.000118094253976455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149093995645274,0,0,0,0,2.95235634941137e-05,1.47617817470569e-05,0,0,6.64280178617559e-05,0,0,0,0,1.47617817470569e-05,0,0,0,0,0.000826659777835185,3.69044543676422e-05,0,0,0,0,4.42853452411706e-05,2.95235634941137e-05,0,0,0.0494003026165258,0.000125475144849983,0,0,0,0,0,0.00600066428017862,0,0,0,0,0.00149093995645274,0,0,3.69044543676422e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64280178617559e-05,0,0,0,0,0.00427353581577297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.11897996088127e-05,0,0,0,0,0.000361663652802893,0,0,0,0.000132856035723512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191903162711739,0.000243569398826438,0,0,0,0,0,0,1.47617817470569e-05,0,0,0,0.000273092962320552,0,0,0.0048787688674023,0,0,0,0,0,0,0,0,0.00413329888917592,0,0,0,0,0,0,0,0,0,0,0,0,8.11897996088128e-05,2.21426726205853e-05,0,0,0,0,0.000487138797652877,0.000221426726205853,0,0,0,0,0,0,0,0.00183784182750858,4.42853452411706e-05,0,0.000273092962320552,0,0,0,0,0,0,0.000147617817470569,0,0,0,0,0,0.0188950806362328,0,0,0,0,0,0,0,0,0,0.000619994833376389,0,0.0156696313245009,0,0,0,2.21426726205853e-05,0,0,2.21426726205853e-05,0,0,0,0,0,0.000169760490091154,0,0,0,0,0,0,0.00211093478982913,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000464996125032291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.85706904823412e-05,0.0218326752038971,0.000110713363102927,0,0,0,0,0,0.00758755581798723,0.0377163523637303,0,0,0,0,0,0,0,0,0,0.00101856294054692,0,0,0,0,0,0.00033214008930878,0.00033214008930878,0.0031664021847437,0,0,0,0,0,0,0,1.47617817470569e-05,0,0,8.85706904823412e-05,0,0,0,0,2.21426726205853e-05,0,0,0,0,0.000250950289699967,0,4.42853452411706e-05,0,0,0,1.47617817470569e-05,0,0,0,0,0,0,0,8.85706904823412e-05,0,0,0,0,0,0.00858397608591356,0,0,0.000900468686570469,0,8.85706904823412e-05,0,0,0,0,0,0,0,0,0
"P9-1_Root",0,0,0,0,0,0,0,0,0,0,2.75052087989163e-05,0,4.12578131983744e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18867197975617e-05,0,0,0,0,0,2.75052087989163e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06289065991872e-05,0,0,0.0258824014797803,0,0,0,0,0,0,8.9391928596478e-05,0,0,0,0,0.000495093758380493,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75052087989163e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00145089976414283,0,0,0,0.000130649741794852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75052087989163e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.12578131983744e-05,0.011345898629553,0,0,0,0,0,0,0.0720498944487612,0.0062918165127521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37526043994581e-05,0.00669751834253612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101700509533993,0,0,0,0,0,0,0,0,0,5.50104175978326e-05,0,0.0055560521773811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000116897137395394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81341153981035e-05,0,0,0,3.43815109986454e-05,0.000385072923184828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000178783857192956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000171907554993227,0,0,0,0,0,0.000281928390188892,0,0,0.0850667345128484,0,0,0,0,0,0,0,0,0,0,0
"P9-2_Root",0,0,0,0,0,0,0,0,0,0,0,0,2.36376816161871e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36376816161871e-05,0,0,0.0242995367014403,0,0,0,0,0,0,0.000133946862491727,0,0,0,0,0.000598821267610073,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000189101452929497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00116612562639856,0,0,0,0.000141826089697123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93961360269785e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00418386964606511,0,0,0,0,0,0,0.0890273881937659,0.0034747391975795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00578335276876044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0087853383340162,0,0,0,0,0,0,0,0,0,7.87922720539569e-05,0,0.00707554603044533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000126067635286331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.66714992593526e-05,0,0,0,0,0.000267893724983454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000244256043367266,0,0,0.102808156576003,0,0,0,0,0,0,0,0,0,0,0
"P9-N_Soil",0,0,0,0,0,0,0,0,0,0,0,0,0.000462002475635907,0,0,4.35851392109346e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000165623529001552,5.23021670531216e-05,0,0,0,0,0,0,0,0.000139472445474991,0,0,0,0,0.00011332136194843,6.10191948953085e-05,0,0,0,0.000287661918792169,8.71702784218693e-05,0,0,0,0,2.61510835265608e-05,0,0,0,0.0346153175613243,0.000139472445474991,2.61510835265608e-05,0.00054045572621559,0,0,0.000479436531320281,0.00056660680974215,0,0,0,0,0.0263690092226155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00033996408584529,0,0,0,0,0,0,0,1.74340556843739e-05,0,0,0,0,0,0,0,0,0,0.00307711082829198,0,0,0,0.000287661918792169,0,0,0,0,0,0,0,0,2.61510835265608e-05,0,0.000130755417632804,0,0,0,0,0.00167366934569989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97362227374954e-05,0,0,0.000191774612528112,0,0,0,0,0,0,0,0.000235359751739047,0,0,0,0,0,0,4.35851392109346e-05,0.020519883540508,0,0,0,0,0.000130755417632804,0,0.125220104953015,0.00417545633640754,0,0,0,0,0,0,0,0,0,0,0,0,3.48681113687477e-05,0.000287661918792169,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205721857075611,0.000122038389790617,0,0,0,0,0,0,0,0,0.000174340556843739,0,0,0.000148189473317178,0,0,0.0136770166843913,0,0,0,0,0,0,0,0,0,1.74340556843739e-05,0,0.0490158475566171,0,0,0,0,0,0,0,5.23021670531216e-05,0,0,0,2.61510835265608e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97362227374954e-05,0,0.000322530030160917,0,0,0,0,0,0,0,0,0,0,0,0,2.61510835265608e-05,0,0,0,3.48681113687477e-05,0.000244076779581234,0,0.000191774612528112,0,0,0,0,0.0141738872713959,0.000209208668212486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.84532505796823e-05,0,0,0,0,0,0,0,0,3.48681113687477e-05,0,0.000470719503478094,0,0,0,0,0.000130755417632804,3.48681113687477e-05,0,0,0,5.23021670531216e-05,0,0,0,0,0,0,0,0,0,0,9.58873062640562e-05,2.61510835265608e-05,0,0.000932721979114001,0,0,0,0,0,0.00409700308582786,1.74340556843739e-05,0,0.00438466500462002,0,0,0,0,0,0,0,0,0,0,0
